Año,CO2 (kt),CO2 per cápita (toneladas métricas),Clave_Hash
1996,14954.03,7.519770415,970
1997,15859.78,7.985964946,970
1998,15192.38,7.666612166,970
1999,15276.72,7.703668853,970
2000,14396.64,7.23840366,970
2001,15163.05,7.611741112,970
2002,15419.74,7.731011817,970
2003,15511.41,7.772287175,970
2004,15746.1,7.884828934,970
2005,15867.11,7.931674693,970
2006,16244.81,8.094608116,970
2007,16244.81,8.049468764,970
2008,17245.9,8.532016271,970
2009,15394.07,7.547335376,970
2010,15427.07,7.530604813,970
2011,15405.07,7.504259702,970
1960,49222.14,6.576406584,937
1961,48851.77,6.49624827,937
1962,51327.0,6.787859772,937
1963,55371.7,7.281603319,937
1964,60432.16,7.887921639,937
1965,62628.69,8.097993717,937
1966,72591.93,9.29736416,937
1967,69001.94,8.770023403,937
1968,77685.4,9.818341076,937
1969,86467.86,10.851792002,937
1970,92379.06,11.485931829,937
1971,84590.36,10.445402227,937
1972,84781.04,10.438058185,937
1973,87366.28,10.737822615,937
1974,79889.26,9.790404726,937
1975,80824.35,9.865727011,937
1976,88308.69,10.740163259,937
1977,85804.13,10.398559905,937
1978,79533.56,9.610611026,937
1979,84927.72,10.240055136,937
1980,71759.52,8.634769908,937
1981,69430.98,8.344564986,937
1982,62291.33,7.482205547,937
1983,58297.97,6.999367874,937
1984,57333.55,6.877325362,937
1985,62394.01,7.471990516,937
1986,62038.31,7.412135421,937
1987,59717.1,7.111037004,937
1988,57443.56,6.808940899,937
1989,55533.05,6.53871228,937
1990,51946.72,6.069368319,937
1991,51525.02,5.979200975,937
1992,51026.31,5.886699422,937
1993,51756.04,5.936305085,937
1994,54894.99,6.251746293,937
1995,55155.35,6.248524772,937
1996,55910.75,6.324031405,937
1997,52148.41,5.89509852,937
1998,52977.15,5.985459792,937
1999,51106.98,5.769666514,937
2000,49350.49,5.562430083,937
2001,51125.31,5.747026066,937
2002,57425.22,6.434228598,937
2003,54781.31,6.115194532,937
2004,54520.96,6.062241404,937
2005,51561.69,5.710313512,937
2006,49570.51,5.459003216,937
2007,48059.7,5.253521937,937
2008,49104.8,5.326109585,937
2009,43743.64,4.704368708,937
2010,52573.78,5.606000495,937
2011,52144.74,5.518421481,937
1960,33.003,0.094501379,1021
1961,3.667,0.010256711,1021
1964,11.001,0.028755146,1021
1965,80.674,0.205980202,1021
1966,201.685,0.50258538,1021
1967,227.354,0.552530147,1021
1968,278.692,0.659991569,1021
1969,304.361,0.701763164,1021
1970,366.7,0.822484995,1021
1971,399.703,0.871349874,1021
1972,381.368,0.807406576,1021
1973,370.367,0.761044763,1021
1974,311.695,0.621406471,1021
1975,337.364,0.652415394,1021
1976,333.697,0.625763224,1021
1977,341.031,0.619904205,1021
1978,440.04,0.775318909,1021
1979,447.374,0.764304202,1021
1980,465.709,0.771842625,1021
1981,436.373,0.702338914,1021
1982,436.373,0.682544151,1021
1983,271.358,0.412087545,1021
1984,333.697,0.49054837,1021
1985,440.04,0.623734925,1021
1986,458.375,0.623817689,1021
1987,436.373,0.568625662,1021
1988,436.373,0.544547326,1021
1989,436.373,0.523362681,1021
1990,425.372,0.49305459,1021
1991,326.363,0.367837403,1021
1992,264.024,0.290792304,1021
1993,132.012,0.142527078,1021
1994,484.044,0.512637375,1021
1995,454.708,0.471968845,1021
1996,341.031,0.346398092,1021
1997,1202.78,1.194699829,1021
1998,1213.78,1.179920365,1021
1999,1239.45,1.182507101,1021
2000,1188.11,1.116942038,1021
2001,1144.1,1.064515499,1021
2002,1125.77,1.040264463,1021
2003,1041.43,0.957239724,1021
2004,1030.43,0.941222626,1021
2005,1019.43,0.922856455,1021
2006,1015.76,0.908384338,1021
2007,1063.43,0.937064096,1021
2008,1096.43,0.950321127,1021
2009,1045.1,0.890557455,1021
2010,1037.76,0.869767204,1021
2011,1048.76,0.864988313,1021
1963,7.334,0.162342837,935
1964,7.334,0.158326497,935
1965,7.334,0.1544,935
1966,7.334,0.150598575,935
1967,7.334,0.146941556,935
1968,7.334,0.143427074,935
1969,7.334,0.140055381,935
1970,29.336,0.547313433,935
1971,33.003,0.601860126,935
1972,44.004,0.784832703,935
1973,47.671,0.832186998,935
1974,55.005,0.940803202,935
1975,58.672,0.98442953,935
1976,80.674,1.328973379,935
1977,84.341,1.366023129,935
1978,77.007,1.228044716,935
1979,121.011,1.902868195,935
1980,95.342,1.480465839,935
1981,99.009,1.520221717,935
1982,84.341,1.282167832,935
1983,99.009,1.491840825,935
1984,99.009,1.479910914,935
1985,150.347,2.230667656,935
1986,165.015,2.431088587,935
1987,201.685,2.950681765,935
1988,198.018,2.87616198,935
1989,234.688,3.382256298,935
1990,113.677,1.623957143,935
1991,143.013,2.021242315,935
1992,165.015,2.3028455,935
1993,161.348,2.219031508,935
1994,187.017,2.529820764,935
1995,187.017,2.483493573,935
1996,194.351,2.54329534,935
1997,407.037,5.264385209,935
1998,432.706,5.487989245,935
1999,506.046,6.293321726,935
2000,557.384,6.87017293,935
2001,634.391,7.812504618,935
2002,539.049,6.440250896,935
2003,550.05,6.643115942,935
2004,737.067,8.934145455,935
2005,689.396,8.315995175,935
2006,733.4,8.669030733,935
2007,641.725,7.546775958,935
2008,693.063,7.970272322,935
2009,740.734,8.485119934,935
2010,689.396,7.679581152,935
2011,597.721,6.835706362,935
1960,3223.29,0.701817876,995
1961,3065.61,0.646399567,995
1962,3204.96,0.654416563,995
1963,3612.0,0.714139971,995
1964,4367.4,0.835932809,995
1965,3678.0,0.681321623,995
1966,4917.45,0.881376155,995
1967,4609.42,0.79920877,995
1968,5962.54,0.999881608,995
1969,7242.33,1.174380361,995
1970,6659.27,1.043969071,995
1971,8885.14,1.346362817,995
1972,7766.71,1.137351483,995
1973,7895.05,1.117254659,995
1974,9666.21,1.322022489,995
1975,11184.35,1.478629032,995
1976,13758.58,1.758822695,995
1977,14664.33,1.813064375,995
1978,15221.72,1.82005109,995
1979,22548.38,2.60617582,995
1980,20802.89,2.322747728,995
1981,26637.09,2.871222687,995
1982,24488.23,2.547270265,995
1983,27960.88,2.807081998,995
1984,33091.01,3.208518556,995
1985,29651.36,2.779664478,995
1986,31352.85,2.844900849,995
1987,36226.29,3.184792891,995
1988,36945.03,3.149560234,995
1989,34565.14,2.859290244,995
1990,37451.07,3.007746352,995
1991,43193.59,3.369871672,995
1992,44436.71,3.369943563,995
1993,47117.28,3.474817624,995
1994,48532.75,3.481289575,995
1995,43996.67,3.069828541,995
1996,44249.69,3.00278647,995
1997,40967.72,2.703790044,995
1998,50281.9,3.229658913,995
1999,52379.43,3.279365006,995
2000,51048.31,3.121447409,995
2001,48785.77,2.92228095,995
2002,39068.22,2.298465641,995
2003,54286.27,3.137147741,995
2004,51110.65,2.892196561,995
2005,50633.94,2.792388308,995
2006,53589.54,2.861435589,995
2007,66468.04,3.421673064,995
2008,67542.47,3.360814123,995
2009,61953.97,3.012318451,995
2010,61576.26,2.971741072,995
2011,57670.91,2.736990943,995
1995,11.001,0.717425329,863
1996,11.001,0.688983529,863
1997,11.001,0.665638047,863
1998,14.668,0.857076078,863
1999,14.668,0.821000784,863
2000,14.668,0.777071413,863
2001,14.668,0.726642227,863
2002,99.009,4.554231831,863
2003,102.676,4.385614215,863
2004,102.676,4.102937063,863
2005,121.011,4.575085066,863
2006,143.013,5.173757326,863
2007,165.015,5.762099309,863
2008,179.683,6.094874665,863
2009,179.683,5.940523027,863
2010,190.684,6.152486045,863
2011,190.684,6.010149084,863
1960,55.005,0.018319148,875
1961,51.338,0.016769326,875
1962,84.341,0.027011966,875
1963,91.675,0.028785393,875
1964,99.009,0.030484962,875
1965,106.343,0.032118858,875
1966,84.341,0.025000571,875
1967,117.344,0.034149083,875
1968,124.678,0.035614369,875
1969,161.348,0.045198329,875
1970,124.678,0.034206048,875
1971,150.347,0.040335817,875
1972,121.011,0.031708993,875
1973,161.348,0.041278891,875
1974,150.347,0.037581949,875
1975,183.35,0.044841371,875
1976,183.35,0.043936478,875
1977,198.018,0.046540236,875
1978,194.351,0.044818627,875
1979,201.685,0.045615147,875
1980,209.019,0.046316972,875
1981,209.019,0.045330868,875
1982,205.352,0.043543007,875
1983,205.352,0.042515458,875
1984,216.353,0.043662797,875
1985,179.683,0.03528281,875
1986,187.017,0.035661969,875
1987,198.018,0.036607124,875
1988,66.006,0.011817325,875
1989,102.676,0.017797043,875
1990,146.68,0.024618909,875
1991,69.673,0.011326709,875
1992,88.008,0.013859148,875
1993,99.009,0.015100597,875
1994,102.676,0.015159372,875
1995,102.676,0.014664577,875
1996,106.343,0.014684167,875
1997,113.677,0.015168779,875
1998,113.677,0.014648802,875
1999,121.011,0.015046042,875
2000,176.016,0.021096635,875
2001,172.349,0.019893465,875
2002,168.682,0.018738068,875
2003,381.368,0.040772689,875
2004,377.701,0.038896151,875
2005,399.703,0.039700606,875
2006,407.037,0.039049501,875
2007,462.042,0.042863011,875
2008,509.713,0.045756274,875
2009,491.378,0.042689415,875
2010,517.047,0.043462549,875
2011,539.049,0.043830424,875
1960,66.006,0.04176239,931
1961,91.675,0.057385536,931
1962,88.008,0.054569873,931
1963,106.343,0.065170616,931
1964,132.012,0.079426162,931
1965,132.012,0.077261809,931
1966,179.683,0.101285266,931
1967,198.018,0.106722646,931
1968,194.351,0.099883286,931
1969,242.022,0.118935048,931
1970,275.025,0.130003437,931
1971,315.362,0.144286786,931
1972,399.703,0.177837447,931
1973,403.37,0.17512357,931
1974,377.701,0.160272135,931
1975,311.695,0.129310094,931
1976,322.696,0.13094,931
1977,462.042,0.183454394,931
1978,355.699,0.138056828,931
1979,1382.46,0.523094998,931
1980,718.732,0.264158322,931
1981,627.057,0.222987613,931
1982,733.4,0.251582424,931
1983,546.383,0.180540237,931
1984,608.722,0.193838595,931
1985,550.05,0.169090331,931
1986,707.731,0.210418297,931
1987,766.403,0.220709013,931
1988,792.072,0.221280747,931
1989,836.076,0.226928849,931
1990,773.737,0.204317098,931
1991,843.41,0.216990176,931
1992,836.076,0.209839683,931
1993,865.412,0.21203813,931
1994,832.409,0.19910809,931
1995,953.42,0.222538831,931
1996,1059.76,0.241242257,931
1997,986.423,0.218890638,931
1998,1166.11,0.252140513,931
1999,1536.47,0.323627088,931
2000,1356.79,0.278331027,931
2001,1162.44,0.232198805,931
2002,1232.11,0.239597746,931
2003,1463.13,0.276938269,931
2004,1397.13,0.257366421,931
2005,1338.46,0.239943071,931
2006,1221.11,0.213027516,931
2007,1411.8,0.239676702,931
2008,1730.82,0.285947797,931
2009,1683.15,0.270613774,931
2010,1719.82,0.269107041,931
2011,2097.52,0.319443622,931
1960,3714.67,0.135585899,878
1961,4147.38,0.146943964,878
1962,5034.79,0.173129693,878
1963,5570.17,0.185876631,878
1964,7480.68,0.242239551,878
1965,7451.34,0.234151126,878
1966,9479.2,0.289095946,878
1967,12167.11,0.360202673,878
1968,17099.22,0.49148481,878
1969,14561.66,0.406445895,878
1970,15375.73,0.416856903,878
1971,19248.08,0.506996471,878
1972,21836.99,0.559033986,878
1973,24455.22,0.60886946,878
1974,24246.2,0.58765087,878
1975,24407.55,0.576534275,878
1976,28778.62,0.66330279,878
1977,32159.59,0.724054056,878
1978,35067.52,0.772013732,878
1979,36736.01,0.791514277,878
1980,40135.32,0.846998833,878
1981,38048.79,0.787158397,878
1982,37909.45,0.769491254,878
1983,42452.86,0.845959176,878
1984,45973.18,0.89957509,878
1985,48672.09,0.935255919,878
1986,49702.52,0.93773426,878
1987,56944.84,1.054934555,878
1988,67003.42,1.219717469,878
1989,78891.84,1.413508129,878
1990,95833.38,1.693683193,878
1991,105235.57,1.838947637,878
1992,115187.8,1.994194341,878
1993,130735.88,2.244867961,878
1994,145469.89,2.477231531,878
1995,167585.57,2.827680548,878
1996,186965.66,3.122393535,878
1997,193096.89,3.189315169,878
1998,171065.55,2.792862527,878
1999,182810.95,2.949802786,878
2000,188355.46,3.004394232,878
2001,202132.37,3.187444917,878
2002,215975.3,3.367423073,878
2003,232198.11,3.582350264,878
2004,252344.61,3.858213428,878
2005,256169.29,3.889368866,878
2006,264181.68,3.992198458,878
2007,265061.76,3.994687144,878
2008,264753.73,3.984059667,878
2009,279403.4,4.198511915,878
2010,298141.77,4.470426149,878
2011,303370.91,4.534491734,878
1992,7220.32,1.307270034,924
1993,5170.47,0.920537096,924
1994,2354.21,0.412830894,924
1995,2449.56,0.423481371,924
1996,2827.26,0.482284027,924
1997,2152.53,0.362575167,924
1998,2497.23,0.415352474,924
1999,2519.23,0.413386431,924
2000,2236.87,0.36159312,924
2001,2291.88,0.364344122,924
2002,1881.17,0.293633921,924
2003,2075.52,0.317704421,924
2004,2563.23,0.38448718,924
2005,2442.22,0.358851867,924
2006,2658.58,0.382552666,924
2007,3289.3,0.463345439,924
2008,2970.27,0.409462437,924
2009,2838.26,0.382774553,924
2010,2834.59,0.373872943,924
2011,2783.25,0.35894763,924
1992,28976.63,7.464408949,935
1993,28444.92,7.125628865,935
1994,34198.44,8.350223855,935
1995,34620.15,8.266491006,935
1996,31363.85,7.349139933,935
1997,30157.41,6.955136208,935
1998,26490.41,6.026994787,935
1999,34759.49,7.812127944,935
2000,35364.55,7.856311088,935
2001,39229.57,8.618545082,935
2002,40149.98,8.727930825,935
2003,42086.16,9.054611238,935
2004,43241.26,9.206388246,935
2005,45507.47,9.584880616,935
2006,46684.58,9.722724787,935
2007,56042.76,11.535621682,935
2008,56834.83,11.557571762,935
2009,50340.58,10.110660861,935
2010,57267.54,11.358111025,935
2011,62217.99,12.183666584,935
2002,161.348,0.180309934,962
2003,161.348,0.173598686,962
2004,176.016,0.18284831,962
2005,176.016,0.179754718,962
2006,179.683,0.1803952,962
2007,183.35,0.180962382,962
2008,190.684,0.185016931,962
2009,183.35,0.174891045,962
2010,183.35,0.171932157,962
2011,183.35,0.16364808,962
1960,11.001,0.178587662,951
1961,11.001,0.172591779,951
1962,11.001,0.166040299,951
1963,11.001,0.159434783,951
1964,11.001,0.153309085,951
1965,11.001,0.147936474,951
1966,11.001,0.143266438,951
1967,14.668,0.185558142,951
1968,14.668,0.180872053,951
1969,11.001,0.132735675,951
1970,25.669,0.304243214,951
1971,18.335,0.214394294,951
1972,22.002,0.254803182,951
1973,25.669,0.295096856,951
1974,22.002,0.251138582,951
1975,33.003,0.373561072,951
1976,29.336,0.328665218,951
1977,29.336,0.324887038,951
1978,36.67,0.401379159,951
1979,40.337,0.43702532,951
1980,40.337,0.433698539,951
1981,47.671,0.510112143,951
1982,44.004,0.469711687,951
1983,47.671,0.508355105,951
1984,47.671,0.508013811,951
1985,47.671,0.507391994,951
1986,47.671,0.506346458,951
1987,55.005,0.582686257,951
1988,69.673,0.735878749,951
1989,69.673,0.733840304,951
1990,77.007,0.809305112,951
1991,95.342,1.000398724,951
1992,69.673,0.73016422,951
1993,84.341,0.882856006,951
1994,91.675,0.958161751,951
1995,95.342,0.994295487,951
1996,77.007,0.800704972,951
1997,99.009,1.025723639,951
1998,88.008,0.907888629,951
1999,110.01,1.129489312,951
2000,95.342,0.973891193,951
2001,88.008,0.894081313,951
2002,102.676,1.037078935,951
2003,117.344,1.178081642,951
2004,110.01,1.09761938,951
2005,113.677,1.127099486,951
2006,128.345,1.264395559,951
2007,113.677,1.112636906,951
2008,121.011,1.17696662,951
2009,132.012,1.276514272,951
2010,117.344,1.128882988,951
2011,102.676,0.983561959,951
1960,2581.57,3.042576086,970
1961,4602.09,5.318140742,970
1962,7238.66,8.22557013,970
1963,1309.12,1.466683323,970
1964,3795.35,4.201774216,970
1965,5196.14,5.694904424,970
1966,4055.7,4.408841377,970
1967,4638.76,5.009898285,970
1968,4041.03,4.338359103,970
1969,3905.36,4.164175142,970
1970,8998.82,9.512532823,970
1971,8104.07,8.47383423,970
1972,8243.42,8.509402916,970
1973,9398.52,9.565009556,970
1974,10051.25,10.080965687,970
1975,9622.21,9.512932939,970
1976,15925.78,15.527424914,970
1977,16175.14,15.556651218,970
1978,15328.06,14.541247632,970
1979,16725.19,15.642726003,970
1980,16937.87,15.606512621,970
1981,17260.57,15.654964528,970
1982,18426.68,16.443432595,970
1983,16303.48,14.317966616,970
1984,17535.59,15.173123498,970
1985,20755.22,17.725339152,970
1986,17385.25,14.682828387,970
1987,17520.93,14.658881918,970
1988,15867.11,13.168927454,970
1989,16142.13,13.300759295,970
1990,16959.88,13.879875178,970
1991,21048.58,17.113974564,970
1992,20986.24,16.958770443,970
1993,16820.53,13.516870646,970
1994,19853.14,15.878496316,970
1995,20967.91,16.707481508,970
1996,21781.98,17.309747172,970
1997,19229.75,15.253509027,970
1998,19317.76,15.300659621,970
1999,22816.07,18.039545186,970
2000,23894.17,18.844281456,970
2001,25144.62,19.761831933,970
2002,27223.81,21.304551431,970
2003,27902.2,21.729807671,970
2004,30813.8,23.876765063,970
2005,29512.02,22.755235621,970
2006,46431.55,35.630491252,970
2007,48202.72,36.816762904,970
2008,46636.91,35.455297817,970
2009,48331.06,36.569447891,970
2010,50916.3,38.337841043,970
2011,49574.17,37.140054241,970
1960,1727.16,0.409210934,969
1961,1767.49,0.413219709,969
1962,1796.83,0.412987372,969
1963,1947.18,0.438885211,969
1964,2757.58,0.608626004,969
1965,2464.22,0.532229806,969
1966,2885.93,0.60995309,969
1967,3087.61,0.638870928,969
1968,3597.33,0.729217813,969
1969,3857.68,0.766750589,969
1970,3744.01,0.730252974,969
1971,4213.38,0.808997391,969
1972,4737.76,0.894875928,969
1973,4829.44,0.896214474,969
1974,5397.82,0.982544075,969
1975,5548.17,0.988802531,969
1976,5848.87,1.018550977,969
1977,6758.28,1.147475938,969
1978,7491.68,1.238388743,969
1979,8771.46,1.41118106,969
1980,9493.86,1.487133929,969
1981,9834.89,1.500322874,969
1982,9526.87,1.415754792,969
1983,11305.36,1.63723944,969
1984,11547.38,1.639659356,969
1985,11939.75,1.644512167,969
1986,12064.43,1.610172285,969
1987,11749.07,1.528880767,969
1988,12464.13,1.586248073,969
1989,13234.2,1.662861143,969
1990,13267.21,1.626999657,969
1991,15489.41,1.862110553,969
1992,15023.7,1.769596697,969
1993,16501.5,1.92500175,969
1994,15940.45,1.814362999,969
1995,15735.1,1.756639352,969
1996,16758.19,1.84372724,969
1997,16945.21,1.83889212,969
1998,18001.3,1.928717924,969
1999,18331.33,1.938613247,969
2000,19922.81,2.085612248,969
2001,20817.56,2.157125878,969
2002,20861.56,2.139888911,969
2003,21246.6,2.159251001,969
2004,22299.03,2.245079437,969
2005,22662.06,2.259653006,969
2006,22992.09,2.270173481,969
2007,24110.53,2.357974494,969
2008,24825.59,2.403507634,969
2009,24785.25,2.374157343,969
2010,26743.43,2.535619365,969
2011,25643.33,2.402455639,969
1960,16820.53,0.610472837,985
1961,17363.25,0.615079033,985
1962,21631.63,0.748240893,985
1963,22669.39,0.765934318,985
1964,26336.39,0.869389659,985
1965,27388.82,0.88350566,985
1966,31547.2,0.994606735,985
1967,33523.71,1.033139072,985
1968,36314.3,1.093926523,985
1969,38807.86,1.142442561,985
1970,42639.88,1.226269354,985
1971,47733.34,1.340519914,985
1972,53857.23,1.476537446,985
1973,59486.07,1.591944715,985
1974,61136.22,1.597384621,985
1975,65697.97,1.676582979,985
1976,73721.37,1.838406196,985
1977,81572.42,1.988590819,985
1978,77256.36,1.841493162,985
1979,75576.87,1.761191592,985
1980,75763.89,1.72560127,985
1981,79874.59,1.777485936,985
1982,86988.57,1.891140647,985
1983,90541.9,1.923452098,985
1984,95796.71,1.990035479,985
1985,106717.03,2.170012253,985
1986,116881.96,2.328924743,985
1987,129907.14,2.538793912,985
1988,126309.82,2.423140289,985
1989,139316.66,2.625318852,985
1990,145858.59,2.701354922,985
1991,148619.84,2.70663221,985
1992,153108.25,2.743328079,985
1993,159136.8,2.806276561,985
1994,156848.59,2.722651321,985
1995,171974.97,2.938621811,985
1996,188205.11,3.165692135,985
1997,198535.05,3.287324985,985
1998,200614.24,3.270268939,985
1999,196771.22,3.158668771,985
2000,216151.32,3.417943997,985
2001,194552.69,3.031232765,985
2002,205685.7,3.158284495,985
2003,218523.86,3.307954341,985
2004,225421.49,3.365828062,985
2005,237390.58,3.498208379,985
